temperature_salon,humidity_salon,weather,weather1,temperature,humidity
26.66875,55.73125,2,rainy,26,55
26.5875,55.875,3,cloudy,26,55
26.5,56,1,sunny,26,56
26.4125,56.1875,3,cloudy,26,56
26.31875,56.3625,3,cloudy,26,56
26.2375,56.5625,1,sunny,26,56
26.1625,56.775,2,rainy,26,56
26.09375,56.975,2,rainy,26,56
26.03125,57.125,1,sunny,26,57
25.96875,57.19375,3,cloudy,25,57
25.9125,57.26875,2,rainy,25,57
25.86875,57.3375,3,cloudy,25,57
25.81875,57.4375,1,sunny,25,57
25.78125,57.5625,1,sunny,25,57
25.75,57.6625,3,cloudy,25,57
25.73125,57.73125,2,rainy,25,57
25.71875,57.8125,2,rainy,25,57
25.7125,57.8625,2,rainy,25,57
25.73125,57.9,2,rainy,25,57
25.7625,58.11875,2,rainy,25,58
25.81875,58.2,1,sunny,25,58
25.875,58.2625,3,cloudy,25,58
25.95,58.3,3,cloudy,25,58
26.025,58.33125,1,sunny,26,58
26.11875,58.3625,2,rainy,26,58
26.21875,58.35625,2,rainy,26,58
26.325,58.375,1,sunny,26,58
26.45,58.56875,1,sunny,26,58
26.5875,58.81875,1,sunny,26,58
26.73125,59,3,cloudy,26,59
26.875,59.14375,2,rainy,26,59
27.03125,59.2375,1,sunny,27,59
27.19375,59.26875,2,rainy,27,59
27.3625,59.075,3,cloudy,27,59
27.5125,58.7375,3,cloudy,27,58
27.6625,58.075,1,sunny,27,58
27.8,57.425,2,rainy,27,57
27.93125,56.88125,1,sunny,27,56
28.04375,56.34375,1,sunny,28,56
28.15625,55.7875,3,cloudy,28,55
28.25625,55.21875,3,cloudy,28,55
28.34375,54.68125,2,rainy,28,54
28.425,54.1125,2,rainy,28,54
28.48125,53.325,1,sunny,28,53
28.5375,52.50625,3,cloudy,28,52
28.575,51.73125,1,sunny,28,51
28.6125,50.9125,2,rainy,28,50
28.6375,50.1625,1,sunny,28,50
28.65625,49.43125,2,rainy,28,49
28.6625,48.90625,3,cloudy,28,48
28.675,48.7,3,cloudy,28,48
28.675,48.5875,2,rainy,28,48
28.68125,48.61875,2,rainy,28,48
28.68125,48.53125,1,sunny,28,48
28.69375,48.4125,1,sunny,28,48
28.69375,48.31875,2,rainy,28,48
28.69375,48.2875,2,rainy,28,48
28.69375,48.20625,3,cloudy,28,48
28.69375,48.1,3,cloudy,28,48
28.6875,48.0125,3,cloudy,28,48
28.6625,47.8125,1,sunny,28,47
28.6375,47.64375,2,rainy,28,47
28.6,47.5625,3,cloudy,28,47
28.55,47.528125,3,cloudy,28,47
28.48125,47.596875,2,rainy,28,47
28.41875,47.728125,3,cloudy,28,47
28.35,47.721875,2,rainy,28,47
28.28125,47.765625,2,rainy,28,47
28.2,47.828125,1,sunny,28,47
28.1125,47.959375,2,rainy,28,47
28.0125,48.121875,1,sunny,28,48
27.9125,48.290625,1,sunny,27,48
27.79375,48.371875,3,cloudy,27,48
27.675,48.496875,3,cloudy,27,48
27.55625,48.621875,1,sunny,27,48
27.425,48.759375,1,sunny,27,48
27.30625,49.009375,2,rainy,27,49
27.1875,49.234375,3,cloudy,27,49
27.0625,49.521875,2,rainy,27,49
26.94375,49.8625,2,rainy,26,49
26.8375,50.11875,2,rainy,26,50
26.73125,50.39375,3,cloudy,26,50
26.61875,50.725,1,sunny,26,50
26.49375,51.19375,3,cloudy,26,51
26.375,51.6625,3,cloudy,26,51
26.26875,52.025,2,rainy,26,52
26.1625,52.45625,1,sunny,26,52
26.06875,52.925,3,cloudy,26,52
25.9875,53.53125,3,cloudy,25,53
25.9,54.2125,2,rainy,25,54
25.80625,54.9125,1,sunny,25,54
25.725,55.61875,2,rainy,25,55
25.6375,56.3125,2,rainy,25,56
25.55625,57.04375,2,rainy,25,57
25.475,57.75,2,rainy,25,57
25.4,58.34375,1,sunny,25,58
25.325,58.98125,1,sunny,25,58
25.25,59.59375,1,sunny,25,59
25.175,60.1,1,sunny,25,60
25.1125,60.41875,2,rainy,25,60
25.04375,60.70625,3,cloudy,25,60
24.96875,61.04375,1,sunny,24,61
24.89375,61.3125,1,sunny,24,61
24.81875,61.5625,1,sunny,24,61
24.7375,61.7375,3,cloudy,24,61
24.675,61.8375,1,sunny,24,61
24.6125,61.9375,1,sunny,24,61
24.575,62.00625,1,sunny,24,62
24.54375,62.04375,3,cloudy,24,62
24.5375,62.0125,3,cloudy,24,62
24.55,61.975,2,rainy,24,61
24.575,61.88125,2,rainy,24,61
24.6125,61.75,3,cloudy,24,61
24.675,61.525,3,cloudy,24,61
24.75,61.31875,2,rainy,24,61
24.84375,61.06875,2,rainy,24,61
24.953125,60.771875,2,rainy,24,60
25.078125,60.428125,1,sunny,25,60
25.215625,60.140625,3,cloudy,25,60
25.365625,59.871875,1,sunny,25,59
25.53125,59.578125,3,cloudy,25,59
25.7,59.290625,3,cloudy,25,59
25.88125,59.028125,1,sunny,25,59
26.06875,58.840625,1,sunny,26,58
26.25,58.553125,1,sunny,26,58
26.40625,58.221875,2,rainy,26,58
26.5625,57.771875,1,sunny,26,57
26.7,57.346875,1,sunny,26,57
26.8375,56.865625,3,cloudy,26,56
26.94375,56.390625,1,sunny,26,56
27.05,55.915625,3,cloudy,27,55
27.14375,55.484375,3,cloudy,27,55
27.228125,55.0375,2,rainy,27,55
27.303125,54.63125,1,sunny,27,54
27.371875,54.125,2,rainy,27,54
27.434375,53.575,3,cloudy,27,53
27.49375,53.05625,2,rainy,27,53
27.54375,52.5125,1,sunny,27,52
27.59375,51.95,2,rainy,27,51
27.6125,51.35625,2,rainy,27,51
27.6375,50.93125,1,sunny,27,50
27.675,50.59375,2,rainy,27,50
27.70625,50.41875,3,cloudy,27,50
27.75,50.3125,3,cloudy,27,50
27.7875,50.275,1,sunny,27,50
27.8375,50.26875,2,rainy,27,50
27.875,50.25625,3,cloudy,27,50
27.925,50.3375,3,cloudy,27,50
27.98125,50.4625,3,cloudy,27,50
28.04375,50.55,1,sunny,28,50
28.10625,50.65,1,sunny,28,50
28.1625,50.73125,2,rainy,28,50
28.2125,50.75,3,cloudy,28,50
28.26875,50.775,2,rainy,28,50
28.325,50.9375,3,cloudy,28,50
28.39375,50.94375,3,cloudy,28,50
28.4625,50.86875,3,cloudy,28,50
28.5125,50.8,2,rainy,28,50
28.55625,50.65,3,cloudy,28,50
28.58125,50.53125,3,cloudy,28,50
28.6,50.45625,2,rainy,28,50
28.59375,50.40625,2,rainy,28,50
28.59375,50.38125,2,rainy,28,50
28.5625,50.275,1,sunny,28,50
28.525,50.24375,3,cloudy,28,50
28.48125,50.28125,2,rainy,28,50
28.425,50.4,3,cloudy,28,50
28.3625,50.55625,1,sunny,28,50
28.28125,50.8,2,rainy,28,50
28.19375,51.06875,3,cloudy,28,51
28.09375,51.18125,2,rainy,28,51
27.98125,51.44375,1,sunny,27,51
27.8625,51.75,1,sunny,27,51
27.75,52.05625,3,cloudy,27,52
27.63125,52.3875,2,rainy,27,52
27.525,52.675,1,sunny,27,52
27.41875,52.925,2,rainy,27,52
27.325,53.1625,3,cloudy,27,53
27.21875,53.44375,1,sunny,27,53
27.1375,53.7625,1,sunny,27,53
27.05,54.06875,2,rainy,27,54
26.9625,54.375,2,rainy,26,54
26.8875,54.66875,1,sunny,26,54
26.80625,54.98125,3,cloudy,26,54
26.7375,55.25,1,sunny,26,55
26.66875,55.575,3,cloudy,26,55
26.60625,55.94375,3,cloudy,26,55
26.5375,56.3375,3,cloudy,26,56
26.48125,56.7,2,rainy,26,56
26.41875,57.0375,1,sunny,26,57
26.3625,57.33125,1,sunny,26,57
26.3,57.5875,3,cloudy,26,57
26.23125,57.8625,2,rainy,26,57
26.16875,58.09375,1,sunny,26,58
26.1125,58.3,1,sunny,26,58
26.0375,58.46875,3,cloudy,26,58
25.975,58.5875,1,sunny,25,58
25.91875,58.66875,2,rainy,25,58
25.88125,58.69375,1,sunny,25,58
25.86875,58.6625,3,cloudy,25,58
25.875,58.58125,2,rainy,25,58
25.89375,58.35,2,rainy,25,58
25.91875,58.06875,1,sunny,25,58
25.95625,57.71875,2,rainy,25,57
26,57.35,1,sunny,26,57
26.05625,56.99375,1,sunny,26,56
26.125,56.65,3,cloudy,26,56
26.2,56.31875,1,sunny,26,56
26.2875,55.9625,2,rainy,26,55
26.378125,55.640625,3,cloudy,26,55
26.478125,55.290625,2,rainy,26,55
26.596875,54.934375,1,sunny,26,54
26.703125,54.584375,2,rainy,26,54
26.815625,54.234375,3,cloudy,26,54
26.909375,53.890625,1,sunny,26,53
26.996875,53.559375,3,cloudy,26,53
27.071875,53.246875,3,cloudy,27,53
27.1375,52.996875,3,cloudy,27,52
27.1984375,52.74375,3,cloudy,27,52
27.2609375,52.49375,2,rainy,27,52
27.3359375,52.0125,2,rainy,27,52
27.4171875,51.45,1,sunny,27,51
27.4734375,50.91875,1,sunny,27,50
27.5171875,50.2625,3,cloudy,27,50
27.5796875,49.71875,1,sunny,27,49
27.6578125,49.190625,3,cloudy,27,49
27.7390625,48.678125,2,rainy,27,48
27.8140625,48.140625,3,cloudy,27,48
27.8953125,47.603125,3,cloudy,27,47
27.9703125,47.078125,2,rainy,27,47
28.0453125,46.565625,3,cloudy,28,46
28.1140625,46.115625,3,cloudy,28,46
28.1828125,45.565625,3,cloudy,28,45
28.2609375,45.165625,3,cloudy,28,45
28.3375,44.725,3,cloudy,28,44
28.4125,44.2625,2,rainy,28,44
28.46875,44.0375,3,cloudy,28,44
28.51875,43.8625,2,rainy,28,43
28.5875,43.6625,2,rainy,28,43
28.65,43.44375,2,rainy,28,43
28.6625,43.03125,1,sunny,28,43
28.6625,42.625,1,sunny,28,42
28.6625,42.175,2,rainy,28,42
28.625,41.73125,3,cloudy,28,41
28.5875,41.28125,3,cloudy,28,41
28.53125,40.825,1,sunny,28,40
28.4625,40.33125,2,rainy,28,40
28.3875,39.825,2,rainy,28,39
28.325,39.5625,1,sunny,28,39
28.2625,39.20625,3,cloudy,28,39
28.19375,38.98125,1,sunny,28,38
28.125,38.9,1,sunny,28,38
28.09375,39.09375,3,cloudy,28,39
28.05625,39.41875,3,cloudy,28,39
27.99375,40.00625,3,cloudy,27,40
27.93125,40.825,1,sunny,27,40
27.86875,41.80625,1,sunny,27,41
27.79375,42.775,2,rainy,27,42
27.7,43.69375,2,rainy,27,43
27.6375,44.63125,1,sunny,27,44
27.56875,45.5375,1,sunny,27,45
27.50625,46.44375,2,rainy,27,46
27.44375,47.43125,2,rainy,27,47
27.3875,48.36875,3,cloudy,27,48
27.3125,49.19375,2,rainy,27,49
27.21875,50.1375,3,cloudy,27,50
27.11875,51.00625,3,cloudy,27,51
27.01875,51.740625,2,rainy,27,51
26.875,52.196875,1,sunny,26,52
26.725,52.515625,2,rainy,26,52
26.59375,52.578125,3,cloudy,26,52
26.475,52.565625,3,cloudy,26,52
26.38125,52.503125,2,rainy,26,52
26.2875,52.484375,2,rainy,26,52
26.2125,52.540625,2,rainy,26,52
26.125,52.646875,3,cloudy,26,52
26.04375,52.796875,1,sunny,26,52
25.95625,53.003125,1,sunny,25,53
25.88125,53.2,3,cloudy,25,53
25.80625,53.4375,3,cloudy,25,53
25.73125,53.74375,1,sunny,25,53
25.65625,53.95,2,rainy,25,53
25.58125,54.39375,3,cloudy,25,54
25.50625,54.940625,3,cloudy,25,54
25.425,55.609375,3,cloudy,25,55
25.35625,56.290625,1,sunny,25,56
25.2875,56.990625,2,rainy,25,56
25.21875,57.771875,1,sunny,25,57
25.15625,58.615625,2,rainy,25,58
25.0875,59.421875,1,sunny,25,59
25.0125,60.203125,1,sunny,25,60
24.95,60.928125,2,rainy,24,60
24.89375,61.621875,1,sunny,24,61
24.846875,62.275,3,cloudy,24,62
24.796875,62.915625,3,cloudy,24,62
24.746875,63.596875,1,sunny,24,63
24.703125,64.196875,2,rainy,24,64
24.671875,64.765625,3,cloudy,24,64
24.640625,65.115625,1,sunny,24,65
24.609375,65.428125,2,rainy,24,65
24.578125,65.665625,3,cloudy,24,65
24.546875,65.928125,1,sunny,24,65
24.53125,66.15,1,sunny,24,66
24.53125,66.26875,1,sunny,24,66
24.525,66.26875,3,cloudy,24,66
24.525,66.24375,2,rainy,24,66
24.51875,66.23125,3,cloudy,24,66
24.53125,66.16875,1,sunny,24,66
24.54375,66.08125,1,sunny,24,66
24.553125,65.928125,3,cloudy,24,65
24.578125,65.725,3,cloudy,24,65
24.615625,65.41875,3,cloudy,24,65
24.653125,65.05625,2,rainy,24,65
24.696875,64.61875,1,sunny,24,64
24.765625,64.125,1,sunny,24,64
24.846875,63.525,3,cloudy,24,63
24.921875,62.825,2,rainy,24,62
24.996875,61.99375,2,rainy,24,61
25.06875,61.146875,1,sunny,25,61
25.14375,60.309375,3,cloudy,25,60
25.21875,59.465625,1,sunny,25,59
25.29375,58.634375,2,rainy,25,58
25.38125,57.809375,1,sunny,25,57
25.45625,57.053125,1,sunny,25,57
25.53125,56.371875,1,sunny,25,56
25.6125,55.734375,3,cloudy,25,55
25.68125,55.04375,2,rainy,25,55
25.74375,54.3875,3,cloudy,25,54
25.80625,53.70625,2,rainy,25,53
25.85,53.04375,1,sunny,25,53
25.8875,52.425,2,rainy,25,52
25.9125,51.925,3,cloudy,25,51
25.95,51.5625,1,sunny,25,51
25.9875,51.35625,3,cloudy,25,51
26.0125,51.2375,2,rainy,26,51
26.03125,51.11875,2,rainy,26,51
26.05,51.00625,1,sunny,26,51
26.071875,50.86875,3,cloudy,26,50
26.084375,50.71875,2,rainy,26,50
26.096875,50.55,3,cloudy,26,50
26.096875,50.38125,3,cloudy,26,50
26.103125,50.11875,3,cloudy,26,50
26.109375,49.925,1,sunny,26,49
26.103125,49.74375,1,sunny,26,49
26.084375,49.675,2,rainy,26,49
26.065625,49.6125,2,rainy,26,49
26.034375,49.55625,1,sunny,26,49
25.996875,49.51875,2,rainy,25,49
25.953125,49.44375,2,rainy,25,49
25.896875,49.39375,3,cloudy,25,49
25.846875,49.3,2,rainy,25,49
25.778125,49.2625,3,cloudy,25,49
25.715625,49.275,1,sunny,25,49
25.65625,49.33125,3,cloudy,25,49
25.6,49.51875,3,cloudy,25,49
25.53125,50.05,3,cloudy,25,50
25.46875,50.6,2,rainy,25,50
25.3875,51.3625,1,sunny,25,51
25.30625,52.2,1,sunny,25,52
25.25625,52.925,3,cloudy,25,52
25.2375,53.5375,3,cloudy,25,53
25.2375,54.16875,3,cloudy,25,54
25.25,54.79375,3,cloudy,25,54
25.26875,55.35,2,rainy,25,55
25.3,55.9,3,cloudy,25,55
25.3375,56.425,3,cloudy,25,56
25.375,56.925,1,sunny,25,56
25.41875,57.334375,2,rainy,25,57
25.45,57.690625,2,rainy,25,57
25.475,58.034375,2,rainy,25,58
25.50625,58.259375,2,rainy,25,58
25.55,58.153125,1,sunny,25,58
25.58125,57.946875,1,sunny,25,57
25.625,57.584375,1,sunny,25,57
25.66875,57.128125,1,sunny,25,57
25.68125,56.759375,1,sunny,25,56
25.675,56.453125,1,sunny,25,56
25.64375,56.153125,1,sunny,25,56
25.60625,55.853125,2,rainy,25,55
25.56875,55.540625,2,rainy,25,55
25.51875,55.221875,3,cloudy,25,55
25.4625,54.890625,3,cloudy,25,54
25.40625,54.546875,1,sunny,25,54
25.35625,54.24375,3,cloudy,25,54
25.3125,53.975,3,cloudy,25,53
25.26875,53.69375,2,rainy,25,53
25.215625,53.396875,3,cloudy,25,53
25.159375,53.065625,3,cloudy,25,53
25.109375,52.765625,2,rainy,25,52
25.053125,52.465625,1,sunny,25,52
24.996875,52.203125,3,cloudy,24,52
24.946875,51.934375,2,rainy,24,51
24.865625,51.740625,1,sunny,24,51
24.771875,51.503125,2,rainy,24,51
24.665625,51.240625,3,cloudy,24,51
24.559375,51.028125,2,rainy,24,51
24.453125,50.828125,2,rainy,24,50
24.359375,50.646875,3,cloudy,24,50
24.259375,50.509375,2,rainy,24,50
24.178125,50.390625,2,rainy,24,50
24.084375,50.240625,1,sunny,24,50
24.009375,50.103125,1,sunny,24,50
23.9375,50.0125,2,rainy,23,50
23.875,49.96875,3,cloudy,23,49
23.81875,49.9625,3,cloudy,23,49
23.78125,50,3,cloudy,23,50
23.74375,50.0375,2,rainy,23,50
23.70625,50.08125,2,rainy,23,50
23.7125,50.0875,2,rainy,23,50
23.7375,50.1625,2,rainy,23,50
23.7875,50.28125,3,cloudy,23,50
23.83125,50.39375,1,sunny,23,50
23.8875,50.5,3,cloudy,23,50
23.94375,50.6,2,rainy,23,50
24.01875,50.7,1,sunny,24,50
24.084375,50.79375,1,sunny,24,50
24.171875,50.9375,3,cloudy,24,50
24.246875,51.05625,2,rainy,24,51
24.328125,51.125,2,rainy,24,51
24.403125,51.175,2,rainy,24,51
24.4859375,51.171875,1,sunny,24,51
24.56015625,51.1484375,2,rainy,24,51
24.63828125,51.1046875,3,cloudy,24,51
24.71640625,51.0671875,3,cloudy,24,51
24.78984375,50.9828125,3,cloudy,24,50
24.8734375,50.865625,1,sunny,24,50
24.9484375,50.715625,2,rainy,24,50
25.0296875,50.540625,3,cloudy,25,50
25.0984375,50.365625,1,sunny,25,50
25.1671875,50.159375,1,sunny,25,50
25.2296875,49.934375,2,rainy,25,49
25.2828125,49.690625,3,cloudy,25,49
25.3265625,49.409375,1,sunny,25,49
25.3703125,49.121875,3,cloudy,25,49
25.4015625,48.853125,2,rainy,25,48
25.4328125,48.584375,3,cloudy,25,48
25.45625,48.3125,2,rainy,25,48
25.48203125,48.0546875,3,cloudy,25,48
25.48515625,47.8296875,3,cloudy,25,47
25.49453125,47.6421875,1,sunny,25,47
25.49609375,47.5015625,1,sunny,25,47
25.5,47.53125,2,rainy,25,47
25.5,47.5375,2,rainy,25,47
25.49375,47.425,3,cloudy,25,47
25.49375,47.35625,2,rainy,25,47
25.48125,47.2,3,cloudy,25,47
25.45625,47.05,2,rainy,25,47
25.41875,46.875,1,sunny,25,46
25.38125,46.74375,2,rainy,25,46
25.3125,46.75625,3,cloudy,25,46
25.2375,46.68125,2,rainy,25,46
25.15,46.7,3,cloudy,25,46
25.075,46.75625,1,sunny,25,46
25.01875,46.85625,3,cloudy,25,46
24.95625,46.8375,3,cloudy,24,46
24.88125,46.78125,1,sunny,24,46
24.80625,46.81875,2,rainy,24,46
24.71875,46.65,3,cloudy,24,46
24.61875,46.51875,3,cloudy,24,46
24.5625,46.54375,2,rainy,24,46
24.50625,46.5125,3,cloudy,24,46
24.41875,46.59375,1,sunny,24,46
24.3,46.675,1,sunny,24,46
24.175,46.81875,3,cloudy,24,46
24.0375,46.96875,3,cloudy,24,46
23.9125,47.06875,3,cloudy,23,47
23.78125,47.31875,3,cloudy,23,47
23.65625,47.5,1,sunny,23,47
23.50625,47.70625,2,rainy,23,47
23.31875,47.8875,1,sunny,23,47
23.15,48.19375,3,cloudy,23,48
22.98125,48.5375,2,rainy,22,48
22.80625,48.7875,3,cloudy,22,48
22.625,49.09375,3,cloudy,22,49
22.45,49.4375,3,cloudy,22,49
22.2375,49.74375,1,sunny,22,49
22.025,50.0625,2,rainy,22,50
21.85625,50.3625,1,sunny,21,50
21.70625,50.68125,3,cloudy,21,50
21.58125,50.96875,2,rainy,21,50
21.46875,51.2375,2,rainy,21,51
21.3625,51.4625,2,rainy,21,51
21.275,51.65,1,sunny,21,51
21.1875,51.8375,1,sunny,21,51
21.10625,52.01875,3,cloudy,21,52
21.04375,52.175,1,sunny,21,52
20.9875,52.325,3,cloudy,20,52
20.94375,52.5,2,rainy,20,52
20.9125,52.61875,1,sunny,20,52
20.8875,52.75,1,sunny,20,52
20.86875,52.85,3,cloudy,20,52
20.85,52.9625,1,sunny,20,52
20.8375,53.10625,3,cloudy,20,53
20.825,53.26875,3,cloudy,20,53
20.8375,53.39375,3,cloudy,20,53
20.85,53.48125,3,cloudy,20,53
20.875,53.54375,3,cloudy,20,53
20.925,53.58125,3,cloudy,20,53
20.975,53.6,1,sunny,20,53
21.05,53.5625,3,cloudy,21,53
21.14375,53.5,2,rainy,21,53
21.2375,53.45625,3,cloudy,21,53
21.34375,53.3875,3,cloudy,21,53
21.45625,53.2625,1,sunny,21,53
21.5625,53.2,2,rainy,21,53
21.6875,53.18125,3,cloudy,21,53
21.8375,53.35625,3,cloudy,21,53
22,53.725,2,rainy,22,53
22.2,54.23125,1,sunny,22,54
22.4125,54.70625,1,sunny,22,54
22.6375,55.14375,2,rainy,22,55
22.875,55.50625,2,rainy,22,55
23.125,55.9375,1,sunny,23,55
23.38125,56.5,2,rainy,23,56
23.64375,56.98125,3,cloudy,23,56
23.8875,57.39375,1,sunny,23,57
24.10625,57.60625,3,cloudy,24,57
24.31875,57.725,1,sunny,24,57
24.525,57.8625,1,sunny,24,57
24.71875,57.875,1,sunny,24,57
24.90625,57.8875,2,rainy,24,57
25.075,57.8625,1,sunny,25,57
25.225,57.64375,2,rainy,25,57
25.3625,57.2375,1,sunny,25,57
25.45,56.65625,2,rainy,25,56
25.51875,56.06875,3,cloudy,25,56
25.5625,55.5,1,sunny,25,55
25.59375,55.0625,3,cloudy,25,55
25.6,54.59375,1,sunny,25,54
25.59375,54.04375,2,rainy,25,54
25.58125,53.58125,2,rainy,25,53
25.56875,53.2,1,sunny,25,53
25.5625,53.025,3,cloudy,25,53
25.55,52.93125,3,cloudy,25,52
25.5375,52.8375,2,rainy,25,52
25.525,52.925,2,rainy,25,52
25.50625,53,2,rainy,25,53
25.49375,53.05,3,cloudy,25,53
25.46875,53.1125,3,cloudy,25,53
25.4375,53.1625,2,rainy,25,53
25.40625,53.21875,1,sunny,25,53
25.3625,53.33125,1,sunny,25,53
25.30625,53.675,2,rainy,25,53
25.25,54.0125,3,cloudy,25,54
25.2,54.31875,2,rainy,25,54
25.125,54.5875,2,rainy,25,54
25.0375,54.89375,1,sunny,25,54
24.94375,55.2375,3,cloudy,24,55
24.8375,55.61875,2,rainy,24,55
24.74375,56.0125,3,cloudy,24,56
24.64375,56.45,1,sunny,24,56
24.53125,56.9,3,cloudy,24,56
24.41875,57.43125,3,cloudy,24,57
24.296875,57.95,1,sunny,24,57
24.171875,58.4375,1,sunny,24,58
24.046875,58.94375,3,cloudy,24,58
23.934375,59.475,1,sunny,23,59
23.821875,60.03125,1,sunny,23,60
23.709375,60.44375,2,rainy,23,60
23.609375,60.8,3,cloudy,23,60
23.490625,61.21875,3,cloudy,23,61
23.390625,61.6375,2,rainy,23,61
23.284375,62.1,3,cloudy,23,62
23.178125,62.5375,2,rainy,23,62
23.090625,62.95625,3,cloudy,23,62
22.996875,63.325,3,cloudy,22,63
22.903125,63.6375,1,sunny,22,63
22.821875,63.925,2,rainy,22,63
22.746875,64.1625,1,sunny,22,64
22.675,64.4875,1,sunny,22,64
22.6125,64.8375,3,cloudy,22,64
22.55625,65.14375,2,rainy,22,65
22.49375,65.40625,2,rainy,22,65
22.4375,65.66875,3,cloudy,22,65
22.4,65.88125,3,cloudy,22,65
22.3375,66.140625,1,sunny,22,66
22.28125,66.353125,1,sunny,22,66
22.21875,66.571875,3,cloudy,22,66
22.16875,66.715625,3,cloudy,22,66
22.125,66.871875,1,sunny,22,66
22.0875,66.971875,3,cloudy,22,66
22.04375,67.103125,2,rainy,22,67
21.98125,67.315625,1,sunny,21,67
21.91875,67.471875,2,rainy,21,67
21.85625,67.521875,3,cloudy,21,67
21.8125,67.440625,3,cloudy,21,67
21.775,67.328125,3,cloudy,21,67
21.7625,67.215625,2,rainy,21,67
21.7875,66.984375,3,cloudy,21,66
21.83125,66.696875,3,cloudy,21,66
21.8875,66.353125,3,cloudy,21,66
21.95625,65.99375,3,cloudy,21,65
22.05,65.64375,3,cloudy,22,65
22.15,65.29375,3,cloudy,22,65
22.28125,64.95625,1,sunny,22,64
22.425,64.63125,3,cloudy,22,64
22.575,64.29375,2,rainy,22,64
22.75,63.95,3,cloudy,22,63
22.94375,63.49375,1,sunny,22,63
23.15,63.00625,3,cloudy,23,63
23.3625,62.59375,3,cloudy,23,62
23.575,62.21875,2,rainy,23,62
23.7875,61.8875,3,cloudy,23,61
23.9875,61.70625,3,cloudy,23,61
24.15,61.6375,3,cloudy,24,61
24.3,61.5,2,rainy,24,61
24.44375,61.40625,1,sunny,24,61
24.58125,61.3,2,rainy,24,61
24.7,61.175,3,cloudy,24,61
24.81875,61.00625,3,cloudy,24,61
24.9125,60.80625,3,cloudy,24,60
25,60.575,3,cloudy,25,60
25.075,60.4,1,sunny,25,60
25.13125,60.2125,2,rainy,25,60
25.1875,60.0625,2,rainy,25,60
25.23125,59.94375,1,sunny,25,59
25.275,59.8125,1,sunny,25,59
25.30625,59.7,1,sunny,25,59
25.33125,59.5625,2,rainy,25,59
25.34375,59.3,1,sunny,25,59
25.3625,59.06875,2,rainy,25,59
25.375,58.91875,3,cloudy,25,58
25.38125,58.79375,3,cloudy,25,58
25.3875,58.7,2,rainy,25,58
25.3875,58.625,1,sunny,25,58
25.39375,58.5875,1,sunny,25,58
25.4,58.56875,1,sunny,25,58
25.4,58.56875,3,cloudy,25,58
25.4,58.55,2,rainy,25,58
25.40625,58.5625,2,rainy,25,58
25.40625,58.56875,1,sunny,25,58
25.40625,58.63125,1,sunny,25,58
25.40625,58.71875,1,sunny,25,58
25.40625,58.83125,3,cloudy,25,58
25.4125,58.95,3,cloudy,25,58
25.4125,59.1125,2,rainy,25,59
25.4125,59.3125,1,sunny,25,59
25.41875,59.50625,2,rainy,25,59
25.41875,59.71875,1,sunny,25,59
25.41875,60,2,rainy,25,60
25.43125,60.325,2,rainy,25,60
25.44375,60.65,2,rainy,25,60
25.45,60.99375,3,cloudy,25,60
25.4625,61.35625,1,sunny,25,61
25.46875,61.71875,3,cloudy,25,61
25.46875,62.1,2,rainy,25,62
25.4625,62.48125,2,rainy,25,62
25.44375,62.825,3,cloudy,25,62
25.41875,63.1625,1,sunny,25,63
25.3875,63.49375,3,cloudy,25,63
25.35,63.83125,2,rainy,25,63
25.3125,64.06875,2,rainy,25,64
25.26875,64.275,3,cloudy,25,64
25.21875,64.54375,2,rainy,25,64
25.18125,64.7625,1,sunny,25,64
25.1375,64.93125,2,rainy,25,64
25.0875,65.0625,1,sunny,25,65
25.03125,65.15,2,rainy,25,65
24.96875,65.23125,3,cloudy,24,65
24.89375,65.3125,3,cloudy,24,65
24.81875,65.43125,2,rainy,24,65
24.75,65.49375,3,cloudy,24,65
24.675,65.60625,3,cloudy,24,65
24.6125,65.71875,3,cloudy,24,65
24.55625,65.76875,1,sunny,24,65
24.5,65.80625,1,sunny,24,65
24.44375,65.8125,1,sunny,24,65
24.39375,65.85,2,rainy,24,65
24.3375,65.875,3,cloudy,24,65
24.2875,65.81875,2,rainy,24,65
24.21875,65.775,3,cloudy,24,65
24.1625,65.69375,1,sunny,24,65
24.10625,65.59375,1,sunny,24,65
24.04375,65.55625,2,rainy,24,65
23.98125,65.5,1,sunny,23,65
23.93125,65.43125,2,rainy,23,65
23.8875,65.3125,1,sunny,23,65
23.83125,65.21875,1,sunny,23,65
23.80625,65.09375,1,sunny,23,65
23.76875,64.9375,1,sunny,23,64
23.73125,64.84375,1,sunny,23,64
23.70625,64.75625,1,sunny,23,64
23.68125,64.68125,2,rainy,23,64
23.65625,64.6125,2,rainy,23,64
23.64375,64.5375,3,cloudy,23,64
