weather,weather1,temperature,humidity
2,rainy,18,60
1,sunny,18,60
1,sunny,18,61
1,sunny,19,61
3,cloudy,19,61
1,sunny,19,61
3,cloudy,19,61
1,sunny,19,61
3,cloudy,19,61
3,cloudy,19,62
3,cloudy,19,61
1,sunny,19,62
2,rainy,19,62
2,rainy,19,62
1,sunny,19,62
2,rainy,19,62
3,cloudy,19,62
3,cloudy,19,62
1,sunny,20,62
3,cloudy,20,62
3,cloudy,20,62
3,cloudy,20,62
1,sunny,20,62
3,cloudy,20,62
2,rainy,20,62
3,cloudy,20,61
1,sunny,20,61
3,cloudy,20,61
2,rainy,20,60
3,cloudy,20,60
1,sunny,20,59
3,cloudy,20,59
1,sunny,20,59
2,rainy,20,58
3,cloudy,20,58
3,cloudy,20,58
1,sunny,20,57
1,sunny,20,57
2,rainy,20,57
3,cloudy,20,57
2,rainy,20,57
2,rainy,20,56
2,rainy,20,56
2,rainy,20,56
1,sunny,19,56
2,rainy,19,56
1,sunny,19,57
3,cloudy,19,57
3,cloudy,19,57
2,rainy,19,57
3,cloudy,19,57
1,sunny,19,57
1,sunny,19,57
1,sunny,19,57
1,sunny,19,57
3,cloudy,19,57
2,rainy,19,57
3,cloudy,19,58
2,rainy,19,58
2,rainy,19,58
1,sunny,19,58
2,rainy,19,57
2,rainy,19,57
1,sunny,19,57
2,rainy,19,57
2,rainy,19,57
1,sunny,19,57
1,sunny,19,57
3,cloudy,19,57
3,cloudy,19,57
1,sunny,19,57
1,sunny,19,57
1,sunny,19,57
1,sunny,19,57
1,sunny,19,57
3,cloudy,19,57
3,cloudy,19,56
1,sunny,19,56
2,rainy,19,56
2,rainy,18,56
2,rainy,18,56
1,sunny,18,56
1,sunny,18,56
2,rainy,18,56
1,sunny,18,56
2,rainy,18,56
1,sunny,18,56
1,sunny,18,56
3,cloudy,18,56
2,rainy,18,56
2,rainy,18,55
1,sunny,18,55
2,rainy,18,55
2,rainy,18,55
2,rainy,18,55
3,cloudy,18,55
2,rainy,18,55
2,rainy,18,55
2,rainy,18,55
3,cloudy,18,55
3,cloudy,18,55
2,rainy,18,54
2,rainy,18,54
3,cloudy,18,54
3,cloudy,18,54
3,cloudy,18,54
1,sunny,18,54
1,sunny,18,54
2,rainy,18,54
3,cloudy,18,54
2,rainy,18,54
1,sunny,18,54
3,cloudy,18,54
1,sunny,18,54
3,cloudy,18,54
2,rainy,18,54
1,sunny,18,54
2,rainy,18,54
2,rainy,18,54
3,cloudy,18,54
3,cloudy,18,54
2,rainy,18,54
1,sunny,18,54
1,sunny,18,54
1,sunny,18,54
3,cloudy,18,54
3,cloudy,18,54
3,cloudy,18,54
1,sunny,18,54
2,rainy,18,54
2,rainy,18,54
1,sunny,18,54
3,cloudy,18,54
3,cloudy,18,54
3,cloudy,18,54
2,rainy,18,54
3,cloudy,18,54
2,rainy,18,54
1,sunny,18,55
2,rainy,18,55
1,sunny,18,55
2,rainy,18,55
2,rainy,18,55
3,cloudy,18,55
3,cloudy,18,55
1,sunny,18,55
1,sunny,18,55
1,sunny,18,55
3,cloudy,18,55
3,cloudy,18,55
1,sunny,18,55
2,rainy,18,55
3,cloudy,18,55
1,sunny,18,55
1,sunny,18,55
1,sunny,18,55
2,rainy,18,55
2,rainy,18,55
3,cloudy,18,55
3,cloudy,18,55
2,rainy,18,55
1,sunny,17,55
1,sunny,17,55
2,rainy,17,55
2,rainy,17,55
2,rainy,17,55
3,cloudy,17,55
2,rainy,17,55
3,cloudy,17,55
3,cloudy,17,55
3,cloudy,17,55
2,rainy,17,55
1,sunny,17,55
1,sunny,17,54
1,sunny,17,54
1,sunny,17,54
3,cloudy,17,54
3,cloudy,17,54
2,rainy,17,54
2,rainy,17,54
3,cloudy,17,53
1,sunny,17,54
2,rainy,16,54
2,rainy,16,54
1,sunny,16,54
1,sunny,16,54
1,sunny,16,54
3,cloudy,16,54
3,cloudy,16,55
2,rainy,16,55
2,rainy,16,55
2,rainy,16,55
3,cloudy,16,56
1,sunny,17,56
2,rainy,17,56
1,sunny,17,56
2,rainy,17,56
2,rainy,17,57
1,sunny,17,57
2,rainy,17,57
3,cloudy,17,57
2,rainy,17,57
1,sunny,17,57
1,sunny,17,57
2,rainy,17,57
3,cloudy,17,58
1,sunny,18,58
3,cloudy,18,58
2,rainy,18,58
2,rainy,18,58
2,rainy,18,58
2,rainy,18,58
2,rainy,18,58
1,sunny,18,59
3,cloudy,18,59
3,cloudy,18,59
2,rainy,18,58
2,rainy,18,58
2,rainy,18,58
3,cloudy,19,59
1,sunny,19,59
1,sunny,19,59
3,cloudy,19,59
1,sunny,19,59
2,rainy,19,60
3,cloudy,19,60
1,sunny,19,60
2,rainy,19,60
3,cloudy,19,60
2,rainy,19,60
1,sunny,20,60
3,cloudy,20,60
2,rainy,20,61
3,cloudy,20,61
2,rainy,20,61
3,cloudy,20,61
1,sunny,20,61
3,cloudy,20,61
1,sunny,20,60
2,rainy,20,60
2,rainy,20,60
2,rainy,21,60
1,sunny,21,61
2,rainy,21,61
2,rainy,21,61
3,cloudy,21,61
2,rainy,21,61
3,cloudy,21,62
3,cloudy,21,62
1,sunny,20,62
2,rainy,20,62
1,sunny,20,62
2,rainy,20,62
1,sunny,20,62
3,cloudy,20,62
3,cloudy,20,62
1,sunny,20,62
1,sunny,20,62
3,cloudy,20,62
2,rainy,20,61
3,cloudy,20,61
2,rainy,20,61
3,cloudy,20,61
2,rainy,20,61
3,cloudy,20,61
2,rainy,20,60
2,rainy,20,60
3,cloudy,20,60
3,cloudy,20,60
3,cloudy,20,60
3,cloudy,19,60
3,cloudy,19,61
1,sunny,19,61
3,cloudy,19,61
2,rainy,19,61
1,sunny,19,61
1,sunny,19,61
3,cloudy,19,62
1,sunny,19,62
3,cloudy,19,62
3,cloudy,19,62
1,sunny,19,62
2,rainy,19,62
3,cloudy,19,62
3,cloudy,19,63
1,sunny,19,63
1,sunny,19,63
2,rainy,19,63
2,rainy,20,63
1,sunny,20,63
1,sunny,20,63
2,rainy,20,63
2,rainy,20,63
1,sunny,20,63
1,sunny,20,63
1,sunny,20,63
3,cloudy,20,63
1,sunny,20,62
3,cloudy,20,62
3,cloudy,20,62
3,cloudy,20,62
3,cloudy,19,62
3,cloudy,19,63
3,cloudy,19,63
1,sunny,19,63
2,rainy,19,63
1,sunny,19,64
1,sunny,18,64
1,sunny,18,64
1,sunny,18,64
3,cloudy,18,63
2,rainy,18,63
1,sunny,18,63
2,rainy,18,63
2,rainy,18,63
3,cloudy,18,63
3,cloudy,18,63
1,sunny,18,63
3,cloudy,18,63
2,rainy,18,63
1,sunny,19,62
3,cloudy,19,62
3,cloudy,19,63
3,cloudy,19,64
3,cloudy,19,64
2,rainy,19,65
2,rainy,19,65
1,sunny,19,65
2,rainy,19,66
3,cloudy,19,66
1,sunny,19,66
2,rainy,20,66
2,rainy,20,67
3,cloudy,20,67
2,rainy,20,67
1,sunny,20,67
2,rainy,20,67
3,cloudy,20,66
1,sunny,20,66
1,sunny,20,65
1,sunny,20,64
2,rainy,20,64
3,cloudy,20,63
3,cloudy,20,63
1,sunny,20,63
2,rainy,20,63
1,sunny,20,62
3,cloudy,20,62
1,sunny,20,62
2,rainy,20,62
3,cloudy,20,62
3,cloudy,20,62
3,cloudy,20,62
2,rainy,20,61
1,sunny,20,61
3,cloudy,20,61
1,sunny,20,61
3,cloudy,20,61
1,sunny,20,61
2,rainy,20,61
1,sunny,20,61
2,rainy,20,61
2,rainy,20,61
2,rainy,20,61
3,cloudy,20,61
2,rainy,20,61
3,cloudy,20,61
3,cloudy,20,61
2,rainy,20,61
1,sunny,20,61
2,rainy,20,61
3,cloudy,20,61
1,sunny,20,61
1,sunny,20,61
2,rainy,20,61
1,sunny,20,61
3,cloudy,20,61
3,cloudy,19,61
3,cloudy,19,61
2,rainy,19,61
2,rainy,19,61
2,rainy,19,61
2,rainy,19,61
2,rainy,19,61
1,sunny,19,61
3,cloudy,19,61
1,sunny,19,61
2,rainy,19,60
1,sunny,19,60
2,rainy,19,60
2,rainy,19,60
3,cloudy,19,60
1,sunny,19,60
3,cloudy,19,60
2,rainy,19,60
1,sunny,19,60
3,cloudy,19,60
2,rainy,19,60
1,sunny,19,60
2,rainy,19,59
1,sunny,19,59
2,rainy,19,59
1,sunny,19,59
2,rainy,19,59
3,cloudy,19,59
2,rainy,19,59
2,rainy,19,59
3,cloudy,19,59
1,sunny,19,59
1,sunny,19,59
2,rainy,19,59
2,rainy,19,58
3,cloudy,19,58
2,rainy,19,59
3,cloudy,19,59
1,sunny,19,59
2,rainy,19,60
3,cloudy,19,60
3,cloudy,19,61
2,rainy,19,61
3,cloudy,19,61
1,sunny,19,61
3,cloudy,19,62
2,rainy,19,62
2,rainy,19,62
1,sunny,19,62
2,rainy,19,62
1,sunny,19,62
3,cloudy,19,62
1,sunny,19,62
1,sunny,20,62
3,cloudy,20,62
1,sunny,20,61
3,cloudy,20,61
1,sunny,20,60
1,sunny,20,60
1,sunny,20,60
1,sunny,20,60
1,sunny,20,60
3,cloudy,20,61
1,sunny,19,61
1,sunny,19,62
2,rainy,19,62
2,rainy,19,62
2,rainy,19,63
3,cloudy,19,63
1,sunny,19,63
1,sunny,19,63
1,sunny,18,63
3,cloudy,18,63
3,cloudy,18,63
3,cloudy,18,63
1,sunny,18,63
2,rainy,18,62
2,rainy,18,61
3,cloudy,18,60
1,sunny,18,59
2,rainy,18,58
1,sunny,18,57
1,sunny,18,57
1,sunny,17,56
2,rainy,17,56
1,sunny,17,55
2,rainy,17,54
2,rainy,16,54
2,rainy,16,54
3,cloudy,16,53
1,sunny,16,53
2,rainy,15,53
3,cloudy,15,53
3,cloudy,15,54
1,sunny,15,54
3,cloudy,15,54
3,cloudy,15,54
3,cloudy,15,54
1,sunny,15,54
2,rainy,15,55
2,rainy,15,55
3,cloudy,15,55
1,sunny,15,55
1,sunny,15,56
2,rainy,15,56
1,sunny,15,56
2,rainy,15,56
1,sunny,15,56
2,rainy,15,56
2,rainy,15,56
3,cloudy,15,56
2,rainy,15,56
2,rainy,15,56
3,cloudy,15,57
1,sunny,15,57
3,cloudy,16,57
1,sunny,16,57
1,sunny,16,57
1,sunny,16,56
3,cloudy,17,56
1,sunny,17,56
1,sunny,17,56
1,sunny,18,56
3,cloudy,18,56
3,cloudy,18,55
1,sunny,19,55
1,sunny,19,55
3,cloudy,19,54
2,rainy,19,54
3,cloudy,19,53
1,sunny,19,53
3,cloudy,19,53
1,sunny,20,53
3,cloudy,20,53
2,rainy,20,53
2,rainy,20,53
3,cloudy,20,53
2,rainy,20,53
1,sunny,20,53
2,rainy,20,54
1,sunny,20,54
1,sunny,20,54
2,rainy,20,54
2,rainy,20,54
1,sunny,20,54
3,cloudy,20,55
1,sunny,20,55
3,cloudy,20,55
3,cloudy,20,55
2,rainy,20,55
2,rainy,20,55
3,cloudy,20,55
1,sunny,20,55
2,rainy,19,55
1,sunny,19,55
1,sunny,19,55
3,cloudy,19,55
2,rainy,19,55
3,cloudy,19,55
3,cloudy,19,55
2,rainy,19,55
3,cloudy,19,55
3,cloudy,19,55
1,sunny,19,54
3,cloudy,19,54
2,rainy,19,54
1,sunny,19,54
3,cloudy,19,54
3,cloudy,19,54
3,cloudy,19,53
2,rainy,19,53
1,sunny,19,53
1,sunny,19,53
2,rainy,19,53
2,rainy,19,53
2,rainy,18,52
3,cloudy,18,52
2,rainy,18,52
2,rainy,18,52
1,sunny,18,52
2,rainy,18,52
1,sunny,18,52
3,cloudy,18,53
1,sunny,18,53
3,cloudy,18,53
3,cloudy,18,53
2,rainy,18,53
1,sunny,17,54
1,sunny,17,54
3,cloudy,17,54
1,sunny,17,54
2,rainy,17,55
3,cloudy,17,55
2,rainy,17,55
3,cloudy,17,56
2,rainy,17,56
1,sunny,17,56
2,rainy,17,57
2,rainy,17,57
3,cloudy,17,57
3,cloudy,17,57
3,cloudy,17,57
1,sunny,17,57
3,cloudy,17,57
3,cloudy,17,58
2,rainy,17,58
1,sunny,17,58
1,sunny,17,57
2,rainy,16,57
2,rainy,16,57
3,cloudy,16,57
1,sunny,16,57
2,rainy,16,57
1,sunny,16,56
2,rainy,16,56
3,cloudy,16,56
2,rainy,16,56
3,cloudy,16,56
3,cloudy,16,55
3,cloudy,16,55
1,sunny,16,55
2,rainy,16,55
2,rainy,16,55
2,rainy,16,55
1,sunny,16,54
1,sunny,16,54
2,rainy,16,54
1,sunny,16,54
2,rainy,15,54
3,cloudy,15,54
2,rainy,15,54
2,rainy,15,54
1,sunny,15,54
2,rainy,15,54
2,rainy,15,54
1,sunny,15,54
2,rainy,15,54
2,rainy,15,54
1,sunny,15,54
2,rainy,15,54
1,sunny,15,54
1,sunny,15,54
3,cloudy,15,54
2,rainy,15,54
2,rainy,15,54
2,rainy,15,54
2,rainy,15,54
1,sunny,15,54
3,cloudy,15,54
2,rainy,15,54
1,sunny,15,54
2,rainy,15,54
3,cloudy,15,54
1,sunny,15,54
2,rainy,15,54
2,rainy,15,55
2,rainy,15,55
2,rainy,15,55
1,sunny,15,55
3,cloudy,15,55
1,sunny,15,55
3,cloudy,15,55
1,sunny,15,55
3,cloudy,15,54
3,cloudy,15,54
3,cloudy,15,54
1,sunny,15,54
3,cloudy,15,54
3,cloudy,15,54
3,cloudy,15,54
3,cloudy,15,54
3,cloudy,15,54
2,rainy,15,54
3,cloudy,15,54
2,rainy,15,54
1,sunny,15,54
1,sunny,15,54
1,sunny,15,54
2,rainy,15,54
1,sunny,15,54
3,cloudy,15,54
2,rainy,15,54
3,cloudy,15,54
1,sunny,15,53
1,sunny,15,53
1,sunny,15,53
3,cloudy,15,53
1,sunny,15,53
1,sunny,15,53
1,sunny,15,53
1,sunny,15,53
3,cloudy,15,53
2,rainy,15,53
3,cloudy,15,53
2,rainy,15,53
3,cloudy,15,53
1,sunny,15,53
2,rainy,15,53
3,cloudy,15,53
2,rainy,15,53
3,cloudy,15,53
1,sunny,15,53
1,sunny,15,53
3,cloudy,15,53
1,sunny,15,53
1,sunny,15,53
1,sunny,15,53
3,cloudy,15,53
3,cloudy,15,53
1,sunny,15,53
2,rainy,15,53
2,rainy,15,53
1,sunny,15,53
3,cloudy,15,53
3,cloudy,15,53
1,sunny,15,53
2,rainy,15,53
3,cloudy,15,53
1,sunny,15,53
2,rainy,15,53
2,rainy,15,53
2,rainy,15,53
1,sunny,15,53
1,sunny,15,53
1,sunny,15,53
3,cloudy,15,53
2,rainy,15,53
3,cloudy,15,53
3,cloudy,15,53
3,cloudy,15,53
3,cloudy,15,53
3,cloudy,15,53
2,rainy,16,53
1,sunny,16,53
1,sunny,16,53
1,sunny,16,53
1,sunny,17,53
2,rainy,17,53
1,sunny,17,53
3,cloudy,17,53
1,sunny,18,53
3,cloudy,18,53
1,sunny,18,53
2,rainy,18,53
2,rainy,18,53
1,sunny,19,53
3,cloudy,19,53
2,rainy,19,53
2,rainy,19,53
2,rainy,19,53
1,sunny,19,53
3,cloudy,19,54
2,rainy,19,54
3,cloudy,19,54
3,cloudy,19,54
2,rainy,19,54
3,cloudy,19,54
2,rainy,19,54
1,sunny,19,54
1,sunny,19,54
3,cloudy,19,54
1,sunny,20,54
3,cloudy,20,53
1,sunny,20,53
2,rainy,20,53
3,cloudy,20,53
3,cloudy,19,53
1,sunny,19,53
1,sunny,19,53
2,rainy,19,53
3,cloudy,19,53
1,sunny,19,53
3,cloudy,19,53
1,sunny,19,53
2,rainy,19,53
1,sunny,19,53
2,rainy,19,53
1,sunny,19,53
2,rainy,19,53
1,sunny,19,53
1,sunny,19,53
3,cloudy,19,53
3,cloudy,19,53
3,cloudy,19,52
1,sunny,19,52
2,rainy,19,52
3,cloudy,19,52
3,cloudy,19,52
2,rainy,19,52
3,cloudy,19,52
3,cloudy,19,52
2,rainy,19,52
1,sunny,19,52
3,cloudy,19,52
1,sunny,19,52
2,rainy,19,52
3,cloudy,20,52
2,rainy,20,52
2,rainy,20,52
1,sunny,20,52
2,rainy,20,52
3,cloudy,20,52
3,cloudy,20,53
1,sunny,20,53
1,sunny,20,53
2,rainy,20,54
1,sunny,20,54
2,rainy,20,54
1,sunny,20,54
2,rainy,20,54
2,rainy,20,54
2,rainy,20,54
2,rainy,21,54
1,sunny,21,54
3,cloudy,21,54
1,sunny,21,54
1,sunny,21,54
3,cloudy,21,54
1,sunny,21,53
1,sunny,21,53
2,rainy,21,53
3,cloudy,21,53
3,cloudy,21,52
2,rainy,21,52
3,cloudy,21,52
3,cloudy,21,52
3,cloudy,21,52
1,sunny,21,52
2,rainy,21,52
2,rainy,21,53
2,rainy,21,53
3,cloudy,21,53
1,sunny,21,53
2,rainy,21,53
3,cloudy,21,53
3,cloudy,21,53
1,sunny,21,53
2,rainy,21,53
3,cloudy,21,53
1,sunny,21,53
1,sunny,21,53
2,rainy,21,52
1,sunny,21,52
1,sunny,21,52
1,sunny,21,52
2,rainy,21,52
2,rainy,21,52
1,sunny,21,51
1,sunny,21,51
3,cloudy,20,51
2,rainy,20,51
2,rainy,20,51
2,rainy,20,51
3,cloudy,20,51
2,rainy,20,51
1,sunny,20,51
1,sunny,20,51
3,cloudy,20,51
1,sunny,20,51
2,rainy,20,51
1,sunny,20,51
1,sunny,20,51
2,rainy,20,51
3,cloudy,20,51
2,rainy,20,51
3,cloudy,20,51
3,cloudy,20,51
1,sunny,20,51
1,sunny,20,51
3,cloudy,20,51
1,sunny,20,51
3,cloudy,20,51
3,cloudy,20,51
1,sunny,20,50
3,cloudy,20,50
1,sunny,20,50
1,sunny,20,50
2,rainy,20,50
3,cloudy,20,50
3,cloudy,20,50
3,cloudy,20,50
1,sunny,20,50
3,cloudy,20,50
1,sunny,20,50
3,cloudy,20,50
2,rainy,20,50
3,cloudy,20,50
2,rainy,20,50
2,rainy,20,50
1,sunny,20,50
3,cloudy,20,51
2,rainy,20,51
1,sunny,20,51
3,cloudy,19,51
3,cloudy,19,51
3,cloudy,19,51
2,rainy,19,51
2,rainy,19,51
2,rainy,19,51
1,sunny,19,51
2,rainy,19,51
2,rainy,19,52
1,sunny,19,52
1,sunny,19,52
2,rainy,18,52
3,cloudy,18,52
1,sunny,18,52
1,sunny,18,52
3,cloudy,18,52
3,cloudy,18,52
3,cloudy,18,52
3,cloudy,18,52
1,sunny,18,52
1,sunny,18,52
3,cloudy,17,52
1,sunny,17,52
3,cloudy,17,52
1,sunny,17,52
2,rainy,17,52
3,cloudy,17,52
1,sunny,17,53
2,rainy,17,53
2,rainy,17,53
2,rainy,17,53
3,cloudy,17,53
1,sunny,17,53
1,sunny,17,53
1,sunny,17,53
1,sunny,17,53
1,sunny,18,53
1,sunny,18,53
1,sunny,18,53
2,rainy,18,53
1,sunny,18,54
3,cloudy,19,54
1,sunny,19,54
2,rainy,19,54
3,cloudy,19,54
1,sunny,19,54
2,rainy,19,54
1,sunny,19,54
3,cloudy,19,55
2,rainy,19,55
3,cloudy,19,56
3,cloudy,19,56
2,rainy,19,56
1,sunny,19,56
1,sunny,19,57
1,sunny,19,57
3,cloudy,19,57
1,sunny,19,57
1,sunny,19,56
2,rainy,19,56
1,sunny,19,56
3,cloudy,19,56
2,rainy,19,56
3,cloudy,19,56
2,rainy,19,56
2,rainy,19,56
3,cloudy,19,56
3,cloudy,19,56
3,cloudy,19,56
2,rainy,19,56
2,rainy,19,56
3,cloudy,19,56
1,sunny,19,56
2,rainy,19,56
3,cloudy,19,56
2,rainy,19,56
1,sunny,19,56
3,cloudy,19,56
1,sunny,19,57
2,rainy,19,57
1,sunny,19,57
3,cloudy,19,57
3,cloudy,19,57
2,rainy,19,57
1,sunny,19,57
1,sunny,19,57
3,cloudy,19,57
1,sunny,19,57
1,sunny,19,57
2,rainy,19,57
3,cloudy,19,57
1,sunny,19,57
2,rainy,19,57
2,rainy,19,57
3,cloudy,19,57
3,cloudy,19,57
1,sunny,19,57
1,sunny,19,56
3,cloudy,19,56
2,rainy,19,56
1,sunny,19,57
1,sunny,19,57
3,cloudy,19,57
2,rainy,19,57
2,rainy,19,57
3,cloudy,19,57
3,cloudy,19,57
1,sunny,19,57
2,rainy,19,57
1,sunny,19,57
1,sunny,19,57
1,sunny,19,57
3,cloudy,19,58
2,rainy,19,58
2,rainy,19,58
1,sunny,19,58
2,rainy,19,58
1,sunny,19,58
3,cloudy,19,58
3,cloudy,19,59
1,sunny,19,59
2,rainy,19,59
2,rainy,19,59
1,sunny,19,59
1,sunny,19,59
1,sunny,19,59
3,cloudy,19,60
3,cloudy,19,60
3,cloudy,19,60
3,cloudy,19,60
1,sunny,19,60
1,sunny,19,60
1,sunny,19,60
3,cloudy,19,60
3,cloudy,19,60
3,cloudy,19,60
2,rainy,19,60
2,rainy,19,60
2,rainy,20,60
3,cloudy,20,60
1,sunny,20,59
2,rainy,20,59
3,cloudy,20,59
3,cloudy,20,58
2,rainy,20,58
2,rainy,20,58
3,cloudy,20,58
2,rainy,20,58
2,rainy,20,58
1,sunny,20,58
2,rainy,20,58
1,sunny,20,58
3,cloudy,20,58
2,rainy,20,58
1,sunny,20,57
3,cloudy,20,57
3,cloudy,20,57
3,cloudy,20,57
3,cloudy,20,57
2,rainy,20,57
3,cloudy,19,57
3,cloudy,19,57
1,sunny,19,57
2,rainy,19,57
2,rainy,19,57
3,cloudy,19,57
3,cloudy,19,57
1,sunny,19,57
1,sunny,19,57
1,sunny,19,57
1,sunny,19,57
3,cloudy,19,57
3,cloudy,19,57
3,cloudy,19,57
3,cloudy,19,58
2,rainy,19,57
3,cloudy,19,57
2,rainy,19,56
3,cloudy,19,56
1,sunny,19,55
1,sunny,19,55
1,sunny,19,54
2,rainy,19,54
1,sunny,19,53
3,cloudy,19,53
3,cloudy,19,52
3,cloudy,19,52
2,rainy,19,52
1,sunny,18,51
3,cloudy,18,51
3,cloudy,18,50
3,cloudy,18,50
2,rainy,18,50
2,rainy,18,50
3,cloudy,18,50
3,cloudy,18,51
3,cloudy,18,51
2,rainy,18,51
1,sunny,18,51
3,cloudy,18,51
1,sunny,18,51
2,rainy,18,51
3,cloudy,19,51
3,cloudy,19,51
1,sunny,19,51
1,sunny,19,51
2,rainy,19,52
3,cloudy,19,52
1,sunny,19,52
3,cloudy,19,51
2,rainy,20,51
2,rainy,20,51
2,rainy,20,51
1,sunny,20,51
3,cloudy,20,51
3,cloudy,20,51
1,sunny,20,51
1,sunny,20,52
1,sunny,20,52
2,rainy,21,52
1,sunny,21,52
3,cloudy,21,51
2,rainy,21,51
1,sunny,21,50
3,cloudy,21,50
1,sunny,21,50
3,cloudy,21,50
2,rainy,21,49
3,cloudy,21,49
1,sunny,21,49
3,cloudy,21,49
3,cloudy,21,49
2,rainy,21,49
2,rainy,21,49
1,sunny,21,49
3,cloudy,21,49
1,sunny,20,48
2,rainy,20,49
1,sunny,20,50
1,sunny,20,50
3,cloudy,20,51
1,sunny,20,51
2,rainy,20,52
2,rainy,20,52
1,sunny,20,52
2,rainy,20,52
3,cloudy,20,53
1,sunny,20,53
3,cloudy,20,53
2,rainy,20,53
1,sunny,20,53
2,rainy,20,54
2,rainy,20,54
3,cloudy,20,54
1,sunny,20,54
1,sunny,20,53
2,rainy,19,53
1,sunny,19,53
2,rainy,19,53
1,sunny,19,53
1,sunny,19,53
3,cloudy,19,53
2,rainy,19,53
2,rainy,19,53
2,rainy,19,53
2,rainy,19,53
2,rainy,19,53
2,rainy,19,53
1,sunny,19,53
1,sunny,19,53
2,rainy,19,53
2,rainy,19,53
1,sunny,19,53
1,sunny,19,53
3,cloudy,19,53
2,rainy,19,53
1,sunny,19,53
3,cloudy,19,53
1,sunny,19,53
2,rainy,19,53
2,rainy,19,53
1,sunny,19,53
3,cloudy,19,53
2,rainy,19,53
1,sunny,19,53
3,cloudy,19,53
3,cloudy,19,53
1,sunny,19,53
1,sunny,19,53
1,sunny,19,53
1,sunny,19,54
2,rainy,19,54
2,rainy,19,55
1,sunny,19,55
3,cloudy,19,55
3,cloudy,19,55
1,sunny,19,55
2,rainy,19,55
1,sunny,19,55
1,sunny,19,54
2,rainy,19,54
3,cloudy,19,54
1,sunny,19,54
2,rainy,19,54
3,cloudy,19,53
3,cloudy,19,53
3,cloudy,19,52
2,rainy,19,52
3,cloudy,19,51
1,sunny,19,51
2,rainy,19,50
1,sunny,19,50
1,sunny,19,50
3,cloudy,19,50
1,sunny,19,50
1,sunny,19,51
3,cloudy,19,51
1,sunny,19,52
1,sunny,19,52
3,cloudy,19,53
2,rainy,19,53
1,sunny,19,53
1,sunny,19,54
1,sunny,19,54
2,rainy,19,54
2,rainy,19,54
2,rainy,19,54
2,rainy,19,54
3,cloudy,19,54
2,rainy,20,54
2,rainy,20,54
3,cloudy,20,54
1,sunny,20,54
3,cloudy,20,54
1,sunny,19,54
2,rainy,19,53
1,sunny,19,53
3,cloudy,19,53
1,sunny,19,53
3,cloudy,19,53
1,sunny,19,52
2,rainy,19,52
2,rainy,19,52
2,rainy,19,52
3,cloudy,19,52
2,rainy,19,52
3,cloudy,19,51
1,sunny,19,51
1,sunny,19,51
3,cloudy,18,51
3,cloudy,18,51
1,sunny,18,50
3,cloudy,18,50
3,cloudy,18,50
2,rainy,18,50
3,cloudy,18,50
1,sunny,18,50
3,cloudy,18,50
1,sunny,18,50
1,sunny,18,50
1,sunny,17,50
3,cloudy,17,50
2,rainy,17,50
3,cloudy,17,50
3,cloudy,17,50
1,sunny,17,50
3,cloudy,17,50
3,cloudy,17,50
2,rainy,16,50
3,cloudy,16,50
3,cloudy,16,50
1,sunny,16,50
3,cloudy,16,50
3,cloudy,16,50
1,sunny,16,50
3,cloudy,16,51
2,rainy,16,51
3,cloudy,16,52
2,rainy,16,52
3,cloudy,16,53
2,rainy,16,53
2,rainy,16,53
3,cloudy,16,53
3,cloudy,16,53
2,rainy,17,54
2,rainy,17,54
1,sunny,17,54
1,sunny,17,53
3,cloudy,17,54
3,cloudy,17,54
1,sunny,17,55
3,cloudy,17,55
2,rainy,18,55
2,rainy,18,56
3,cloudy,18,56
1,sunny,18,56
2,rainy,18,56
2,rainy,18,56
3,cloudy,18,56
1,sunny,18,56
2,rainy,19,56
2,rainy,19,57
1,sunny,19,57
3,cloudy,19,57
3,cloudy,19,57
3,cloudy,19,56
3,cloudy,19,56
1,sunny,19,56
3,cloudy,19,55
1,sunny,19,55
2,rainy,19,55
2,rainy,19,55
1,sunny,19,55
2,rainy,19,55
1,sunny,19,55
2,rainy,19,55
2,rainy,19,56
1,sunny,19,56
3,cloudy,19,57
2,rainy,19,57
1,sunny,19,58
1,sunny,19,58
3,cloudy,19,58
3,cloudy,19,58
1,sunny,19,58
1,sunny,19,58
3,cloudy,19,58
1,sunny,19,58
2,rainy,19,58
3,cloudy,19,58
3,cloudy,19,58
1,sunny,19,58
1,sunny,19,57
1,sunny,19,57
1,sunny,19,57
1,sunny,19,56
1,sunny,19,56
3,cloudy,19,56
1,sunny,19,56
1,sunny,19,56
3,cloudy,19,56
3,cloudy,19,56
2,rainy,19,56
1,sunny,19,56
1,sunny,19,56
3,cloudy,19,56
2,rainy,19,57
3,cloudy,19,57
2,rainy,19,57
1,sunny,19,57
1,sunny,19,56
2,rainy,19,56
1,sunny,19,56
1,sunny,19,56
1,sunny,19,57
2,rainy,19,57
1,sunny,19,57
1,sunny,19,57
1,sunny,19,57
3,cloudy,19,57
1,sunny,19,57
1,sunny,19,57
2,rainy,19,57
3,cloudy,18,56
3,cloudy,18,56
2,rainy,18,56
2,rainy,18,56
2,rainy,18,55
1,sunny,18,55
3,cloudy,17,55
3,cloudy,17,55
1,sunny,17,55
1,sunny,17,55
3,cloudy,17,54
1,sunny,17,54
3,cloudy,17,53
1,sunny,16,53
3,cloudy,16,52
1,sunny,16,51
3,cloudy,16,51
2,rainy,16,51
1,sunny,16,51
2,rainy,16,51
