Humidity,Temperature,Weather
4.983333333,0.59,6.62
5.927777778,0.5,6.62
5.994444444,0.46,3.92
5.105555556,0.44,7.31
3.866666667,0.48,7.2
2.8,0.56,5.48
2.827777778,0.51,5.4
2.733333333,0.48,12.7
1.088888889,0.51,11.52
1.055555556,0.51,9
-0.072222222,0.57,9.97
-0.627777778,0.57,6.41
-1.638888889,0.61,5.81
-1.716666667,0.67,2.42
7.638888889,0.87,3.44
7.083333333,0.9,9.72
7.7,0.89,4.32
8.061111111,0.87,4.27
8.05,0.87,4.22
7.65,0.89,4.2
7.072222222,0.93,4.84
5.833333333,0.94,4.17
7.172222222,0.93,6.25
8.811111111,0.89,3.88
9.905555556,0.84,2.72
12.10555556,0.73,3.11
12.70555556,0.72,6.98
12.74444444,0.72,5.9
12.75,0.72,1.97
12.75,0.72,4.98
11.3,0.76,3.92
9.922222222,0.83,3.6
8.833333333,0.81,4.52
7.311111111,0.87,3.47
6.266666667,0.87,3.75
5.783333333,0.93,3.9
6.905555556,0.9,4
7.777777778,0.87,1.08
7.266666667,0.9,2.67
7.677777778,0.93,3.64
6.694444444,0.93,1.54
6.755555556,0.93,2.1
6.738888889,0.96,5.7
7.222222222,0.93,3.61
7.222222222,0.93,0.65
7.188888889,0.94,10.95
7.222222222,0.93,10.65
7.311111111,1,8.72
7.894444444,0.96,4
8.861111111,0.93,9.2
9.927777778,0.93,13.52
10.85555556,0.88,9.3
10.99444444,0.87,8.4
11.01111111,0.86,14.34
10.10555556,0.92,8.48
9.95,0.87,11.48
9.95,0.87,10.68
9.005555556,0.9,9.37
8.888888889,0.89,10.3
8.888888889,0.89,11.27
8.411111111,0.95,11.75
8.311111111,0.93,7.1
8.288888889,0.9,11.37
8.222222222,0.85,11.41
7.711111111,0.9,8.32
7.711111111,0.9,10.24
7.416666667,0.91,11.4
7.083333333,0.87,10.38
6.044444444,0.93,10.81
7.15,0.87,1.85
7.594444444,0.9,2.57
8.822222222,0.89,3.92
10.87777778,0.81,2.71
11.13333333,0.8,5.95
12.68333333,0.78,5.47
13.81111111,0.74,2.57
13.81111111,0.72,8.47
12.77777778,0.72,6.18
11.26111111,0.77,5.27
10.04444444,0.83,6.54
9.972222222,0.78,5.42
9.8,0.79,3.9
9.833333333,0.78,6.12
9.811111111,0.78,9.3
9.305555556,0.79,5.5
7.8,0.86,3.27
8.311111111,0.84,1.21
7.483333333,0.89,1.38
9.377777778,0.81,1.8
8.866666667,0.89,7.25
8.444444444,0.93,5.42
8.794444444,0.93,6.27
8.844444444,0.93,7.9
8.805555556,0.93,5.27
9.883333333,0.87,6.58
8.888888889,0.94,2.85
10.03333333,0.93,8.57
10.53333333,0.89,3.58
10.02777778,0.93,2.78
10.03333333,0.93,2.32
10.02777778,0.93,4.6
10.00555556,0.93,2.7
8.955555556,0.99,7.84
8.916666667,0.93,6.16
7.827777778,1,4.62
7.783333333,0.95,5.14
7.272222222,1,9.24
7.783333333,0.93,2.24
7.222222222,0.94,4.7
7.222222222,0.93,2.5
7.2,0.93,4.48
4.011111111,0.96,2.42
7.2,0.9,3.3
7.2,0.89,5.88
6.35,0.93,8.36
6.138888889,0.93,8.04
4.005555556,0.92,9.54
3.011111111,0.96,4.08
2.95,1,6.48
3.083333333,1,15.16
5.272222222,0.93,3.2
6.455555556,0.98,6.42
7.522222222,0.98,1.54
7.977777778,0.95,4.86
8.05,0.98,1.78
8.466666667,0.93,0
7.827777778,0.96,6.9
8.772222222,0.89,5.18
8.772222222,0.9,10.18
7.594444444,0.96,14.56
8.772222222,0.9,2.92
8.266666667,0.93,4.68
7.616666667,0.97,11.4
7.266666667,0.96,3.45
5.227777778,0.96,3.75
7.344444444,0.88,5.96
5.161111111,0.96,5.56
4.583333333,1,4.08
4.438888889,0.97,2.5
3.472222222,1,3.38
3.961111111,1,3.88
4.85,0.94,2.68
5.972222222,0.94,0
7.644444444,0.96,4.56
9.972222222,0.84,4.6
11.64444444,0.77,4.92
14.86111111,0.67,5.58
14.98333333,0.66,0
15,0.67,3.26
13.93333333,0.67,5.92
12.35555556,0.74,3.12
12.08333333,0.75,6.38
10.97222222,0.78,1.92
10.91111111,0.78,2.38
9.927777778,0.83,3.94
9.883333333,0.8,6.28
9.316666667,0.82,4.44
8.244444444,0.86,9.86
8.177777778,0.84,7.26
5.688888889,0.93,3.42
7.083333333,0.89,3.92
7.083333333,0.89,5.76
7.027777778,0.89,4.16
7.038888889,0.93,5.54
7.016666667,0.86,2.1
6.772222222,0.88,3.42
7.55,0.89,1.44
9.811111111,0.83,3.46
11,0.8,6.36
12.73333333,0.77,4.58
14.93333333,0.67,5.88
15.02777778,0.66,5.88
15.06666667,0.67,3.4
12.93333333,0.77,9.32
11.38333333,0.79,2.62
10.99444444,0.8,3.42
8.861111111,0.89,11.36
7.911111111,0.95,7.8
7.705555556,0.95,4.74
7.633333333,0.93,4.78
6.638888889,0.93,3.4
6.477777778,0.89,2.84
5.944444444,0.93,5.84
2.338888889,0.96,8.96
4.394444444,0.92,1.98
4.3,0.96,1.2
3.3,0.96,4.22
3.722222222,0.92,2.84
2.655555556,0.96,2.32
1.394444444,0.99,3.44
2.127777778,0.92,2.68
4.816666667,1,5.14
8.522222222,0.85,7.5
10.94444444,0.78,8.66
12.7,0.69,11.68
12.78333333,0.71,3.94
12.83888889,0.72,1.38
12.25555556,0.74,5.88
10.35,0.81,5.78
7.816666667,0.95,6.38
7.1,0.93,4.18
7.072222222,0.93,5.96
5.944444444,0.93,5.72
4.927777778,0.96,3.76
3.666666667,0.99,3.7
2.266666667,0.96,5.08
2.222222222,0.96,4.42
3.288888889,1,5.02
1.088888889,1,8.56
1.644444444,0.96,7.64
1.683333333,0.99,8.08
2.177777778,0.92,8.4
1.111111111,1,7.32
1.111111111,1,6.94
1.155555556,1,6.26
2.266666667,1,7.48
3.038888889,1,5.44
4.027777778,1,4.34
5.183333333,1,7.54
7.033333333,0.96,3.6
7.266666667,0.93,0.44
7.244444444,0.93,4.12
6.516666667,0.98,4.52
6.133333333,0.93,2.88
5.022222222,1,3.2
4.9,1,4.84
3.888888889,1,6
3.888888889,1,4.34
3.811111111,0.99,3.5
4.444444444,0.96,6.6
4.444444444,0.96,6.22
5.072222222,0.99,5.1
2.844444444,1,4.1
2.844444444,0.96,5.72
2.855555556,0.96,6.44
2.844444444,1,7.2
2.844444444,1,6
2.8,1,5.36
2.822222222,1,5.42
2.822222222,1,6.34
2.85,1,6.14
2.822222222,1,5.72
3.911111111,1,6.52
3.988888889,0.99,0
3.888888889,1,5.12
5,0.93,4.46
5.122222222,0.93,7.38
5,1,5.6
5,1,7.9
5.044444444,0.99,8.56
4.9,1,7.88
4.9,1,3.22
5.394444444,0.96,2.2
5.366666667,0.96,6.26
-2.222222222,0.69,2.94
-3.566666667,0.83,3.1
-1.805555556,0.69,3.12
-2.922222222,0.76,1.8
-3.011111111,0.73,3.12
-4.905555556,0.81,6
-6.044444444,0.88,5.76
-4.844444444,0.84,4.44
-2.222222222,0.7,5.06
0.094444444,0.63,5.34
2.116666667,0.52,5.38
2.777777778,0.43,5.82
3.611111111,0.48,3.08
2.772222222,0.61,9.52
1.138888889,0.78,4.68
1.227777778,0.84,6.24
1.188888889,0.76,7.42
0.066666667,0.74,3.68
-2.616666667,0.84,5.4
-2.105555556,0.87,4.06
-1.111111111,0.81,5.08
-1.666666667,0.81,3.46
-2.272222222,0.82,9.28
-2.805555556,0.85,7.72
5.366666667,0.96,9.1
6.388888889,0.96,5.3
5.416666667,1,7.26
5.416666667,1,5.24
5.45,0.95,6.86
4.977777778,0.99,8.22
4.977777778,1,4.04
5.011111111,0.98,2.66
5.994444444,0.93,2.12
6.016666667,0.99,3.96
6.933333333,0.87,4.2
7.15,0.86,5.54
7.222222222,0.85,2.96
7.227777778,0.86,37.8
7.266666667,0.91,5.36
7.266666667,0.92,3.98
7.211111111,0.86,7.76
7.2,0.93,5.22
7.2,0.93,4.04
7.15,0.92,6.1
7.127777778,0.92,3.94
6.622222222,0.92,7.5
6.677777778,0.93,4.5
6.572222222,0.93,6.04
-3.311111111,0.85,6.12
1.255555556,0.89,5.56
-3.861111111,0.84,4.48
-3.861111111,0.84,1.64
-4.316666667,0.85,6.32
-5.416666667,0.88,3.68
-4.927777778,0.84,4.02
-3.961111111,0.85,2.98
-2.244444444,0.81,3.92
0.022222222,0.69,6
2.044444444,0.57,11.22
2.777777778,0.49,11.94
3.355555556,0.47,9.34
3.888888889,0.4,8.32
3.844444444,0.43,10.34
2.755555556,0.48,5.24
2.722222222,0.51,4.8
2.177777778,0.73,4.22
2.127777778,0.74,5.14
1.1,0.87,5.68
1.038888889,0.93,5.42
0.533333333,0.93,4.02
0.594444444,0.93,4.2
0.672222222,0.96,5.88
1.205555556,0.96,6.08
7.238888889,0.85,3.34
2.983333333,0.88,4.98
3.544444444,0.84,3.96
4.477777778,0.81,3.34
6.088888889,0.76,2.66
6.111111111,0.78,5.08
6.161111111,0.75,4.64
6.138888889,0.79,4.02
7.155555556,0.79,4.2
7.377777778,0.78,3.7
7.733333333,0.76,6.06
7.266666667,0.85,4.12
8.683333333,0.77,5.14
8.816666667,0.77,3.88
7.827777778,0.76,2.22
7.7,0.77,2.54
7.2,0.74,6.88
7.2,0.79,5.68
6.183333333,0.87,2.24
7.177777778,0.86,5.22
6.688888889,0.89,3.12
7.127777778,0.89,3.24
7.288888889,0.88,10.98
7.916666667,0.82,9.82
8.861111111,0.75,11.94
8.933333333,0.8,7.96
8.955555556,0.8,9.08
9.461111111,0.76,2.72
8.883333333,0.83,1.78
8.883333333,0.83,2.98
8.933333333,0.83,1.66
8.905555556,0.88,2.66
8.905555556,0.88,2.46
9.066666667,0.87,2.5
9.972222222,0.83,1.12
10.06666667,0.82,5.46
11,0.77,6.64
11.15555556,0.71,5.44
11.15555556,0.71,2.32
11.14444444,0.7,4.86
10.04444444,0.76,4.32
9.972222222,0.77,5.44
9.911111111,0.76,4.68
8.911111111,0.83,4.78
8.961111111,0.85,5.22
8.972222222,0.83,6.74
9.444444444,0.77,6.88
9.4,0.74,5.42
2.511111111,0.89,3.64
8.355555556,0.76,5.92
8.355555556,0.74,8.92
7.783333333,0.76,4.2
7.244444444,0.79,7.42
7.2,0.79,7.6
6.305555556,0.85,4.98
8.961111111,0.77,4.42
11.11111111,0.76,4.16
12.59444444,0.64,4.94
12.77777778,0.64,7.02
12.82222222,0.59,1.8
13.86666667,0.51,2.5
13.93333333,0.51,4.8
13.4,0.53,2.46
11.43888889,0.59,6.68
7.961111111,0.7,5.26
7.2,0.73,2.5
6.116666667,0.81,7.2
4.822222222,0.86,5.84
3.244444444,0.89,4.5
3.25,0.92,4.32
3.155555556,0.92,4.8
2.105555556,0.92,3.74
3.283333333,0.96,7.72
1.55,0.96,6.42
1.577777778,0.92,3.8
1.588888889,0.96,3.84
1.016666667,0.92,2.62
1.016666667,0.92,1.96
1.238888889,0.99,2.6
2.688888889,1,7.02
6.038888889,0.86,5.98
8.666666667,0.79,4.28
12.17222222,0.66,6.6
13.88333333,0.59,4.46
14.98333333,0.51,4.6
16.12777778,0.52,2.9
15.08888889,0.6,6.74
13,0.62,3.42
9.044444444,0.82,2.77
8.772222222,0.77,2.95
7.338888889,0.81,3.72
5.994444444,0.87,2.52
4.933333333,0.89,4.51
6.694444444,0.83,5.1
4.455555556,0.89,7.04
4.011111111,0.95,4.14
6.605555556,0.83,10.71
3.994444444,0.95,1.92
4.911111111,0.93,4.47
4.294444444,0.92,1.85
2.966666667,0.96,7.32
2.527777778,0.99,2.58
4.322222222,0.99,2.94
7.716666667,0.96,6.42
12.68888889,0.77,5.62
14.57222222,0.68,6.34
17.12222222,0.54,6.7
17.65,0.52,7.01
17.57222222,0.51,4.17
17.07222222,0.55,10.92
14.95,0.67,3.5
15.11666667,0.66,9.35
13.83888889,0.72,2.24
12.3,0.74,1.97
13.78333333,0.73,2.87
12.12222222,0.8,0
11.53888889,0.77,10.45
10.02222222,0.78,4.12
8.305555556,0.76,10.92
14.26111111,0.93,6.38
13.70555556,0.93,2.51
13.25555556,0.91,1.98
13.17777778,0.93,10.35
12.10555556,0.93,0
12.27222222,0.94,3.35
10.99444444,0.93,10.65
10.97222222,1,3.57
13.52222222,0.91,3.6
17.10555556,0.82,7.64
20,0.73,3.08
22.73333333,0.57,3.57
23.93888889,0.54,0
25.05,0.5,6.01
25.95555556,0.42,5.7
25.04444444,0.47,7.62
26.06111111,0.44,9.37
24.10555556,0.49,0
22.26666667,0.59,8.67
19.92777778,0.63,8.28
17.93333333,0.77,3.71
17.03888889,0.81,5.97
16.50555556,0.81,7.44
15.93333333,0.84,5.78
8.283333333,0.96,7.47
7.777777778,0.93,8.73
7.355555556,0.95,6.51
7.127777778,0.96,12.67
6.088888889,0.96,13.01
5.211111111,0.99,3.47
5.994444444,0.93,6.87
5.972222222,1,8.25
9.55,0.99,2.41
12.55,0.84,4.14
15.88333333,0.68,2.72
17.62222222,0.57,4.07
18.81666667,0.55,3.85
20.02222222,0.5,2.17
21.08333333,0.42,9.11
21.15555556,0.42,8.54
22.22222222,0.39,9.62
21,0.43,9.62
17.15,0.59,3.58
13.81666667,0.73,6.48
12.23333333,0.81,3.11
10,0.93,3.51
9.927777778,0.89,8.28
9.038888889,0.93,5.65
8.794444444,0.96,5.11
7.683333333,0.96,3.94
10.08333333,0.84,2.3
7.688888889,0.96,4.64
7.616666667,0.96,5.7
6.733333333,0.96,6.81
5.994444444,0.93,2.45
4.977777778,1,2.31
8.588888889,0.99,5.52
12.56666667,0.84,3.48
16.01666667,0.68,3.68
18.72777778,0.56,5.21
19.97777778,0.49,3.41
21.08888889,0.49,10.02
21.12777778,0.45,13.01
21.15555556,0.46,11.55
21.10555556,0.49,14.78
20.05555556,0.52,5.21
17.15,0.63,2.4
14.83888889,0.73,5.37
13.98888889,0.76,7.9
13.63888889,0.78,6.64
13.08333333,0.78,6.84
12.66111111,0.78,7.18
11.68888889,0.8,6.38
11.20555556,0.8,6.71
9.433333333,0.84,4.42
10.02222222,0.86,7.24
9.494444444,0.86,7.74
9.511111111,0.86,6.91
9.961111111,0.83,8.05
9.916666667,0.84,9.01
10.77777778,0.79,7.17
13.84444444,0.67,9.74
17.03888889,0.55,8.38
17.70555556,0.52,10.75
18.88888889,0.48,12.7
20,0.45,9.42
20.51666667,0.43,8.62
20.18888889,0.44,6.45
19.62222222,0.45,11.04
18.91666667,0.47,5.8
16.01111111,0.57,1.04
14.83333333,0.61,4.85
13.61111111,0.66,5.5
12.5,0.71,3.47
11.5,0.72,2.22
10.61666667,0.78,3.62
10.36666667,0.78,4.34
9.305555556,0.84,3.35
8.005555556,0.92,2.34
8.172222222,0.9,7.21
7.061111111,0.93,6.57
7.116666667,0.9,7.64
5.022222222,1,8.97
5.994444444,0.93,7.9
7.527777778,0.95,11.08
12.01666667,0.75,11.31
13.86666667,0.65,11.34
15.19444444,0.61,7.28
17.31666667,0.52,8.58
17.89444444,0.52,9.47
19.89444444,0.44,7.62
19.51111111,0.43,8.68
18.95555556,0.47,8.17
17.99444444,0.5,0
14.99444444,0.63,6.52
12.68333333,0.73,9.75
11.16111111,0.8,8.35
9.927777778,0.86,5.71
9.35,0.89,8.88
8.922222222,0.89,9.7
8.238888889,0.93,6.52
7.733333333,0.93,3.38
6.033333333,0.95,3.02
7.3,0.93,2.85
7.322222222,0.96,2.1
7.466666667,0.95,3.01
6.183333333,1,2.8
6.183333333,0.93,2.65
7.494444444,0.98,3.41
13.61666667,0.84,7.05
15.9,0.68,9.05
17.13888889,0.62,6.12
18.83888889,0.49,6.37
18.86111111,0.47,7.97
19.74444444,0.45,6.21
18.93333333,0.44,5.35
18.86111111,0.47,3.01
17.8,0.5,10.42
13.88333333,0.68,4.17
12.10555556,0.75,7.77
10.21666667,0.85,6.74
8.838888889,0.89,5.78
8.772222222,0.89,4.17
7.833333333,0.88,3.45
7.616666667,0.93,5.81
7.083333333,0.93,4.8
7.172222222,0.93,10.61
5.466666667,0.96,10.44
5.955555556,0.96,10.22
6.155555556,0.95,5.41
6.038888889,1,10.41
5.95,0.96,4.91
6.311111111,0.99,5.58
9.888888889,0.93,6.12
14.77222222,0.73,6.12
16.93888889,0.62,2.94
17.70555556,0.6,6.61
17.82222222,0.6,8.95
18.90555556,0.51,4.25
18.91111111,0.52,6.57
18.98333333,0.52,7.57
17.83333333,0.55,9.87
14.94444444,0.67,12.1
14.81111111,0.68,3.41
12.4,0.72,8.52
9.972222222,0.83,6.44
9.394444444,0.84,9.8
9.85,0.82,9.68
8.355555556,0.89,10.62
7.361111111,0.89,5.65
5.494444444,0.74,10.81
8.288888889,0.89,12.64
9.361111111,0.89,10.54
9.283333333,0.89,10.61
9.822222222,0.83,4.12
9.772222222,0.78,7.48
9.727777778,0.7,4.02
10.97222222,0.62,6.51
12.15,0.58,3.37
12.77777778,0.51,4.6
13.81666667,0.47,5.91
13.86111111,0.45,7.5
14.86111111,0.4,9.1
13.88333333,0.42,9.68
13.88333333,0.42,9.5
12.93888889,0.45,7.95
10.98888889,0.51,8.85
9.766666667,0.59,9.38
8.666666667,0.59,7.57
7.661111111,0.64,9.22
7.127777778,0.66,7.98
6.538888889,0.69,8.27
5.972222222,0.69,8.07
5.322222222,0.71,12.62
0.188888889,0.9,7.51
4.1,0.72,7.11
3.588888889,0.75,6.6
1.633333333,0.83,6.77
2.016666667,0.8,4.42
2.016666667,0.86,5.62
2.366666667,0.84,5.25
4.933333333,0.71,4.72
7.2,0.65,5.28
9.794444444,0.55,4.6
11.06111111,0.5,4.94
12.24444444,0.4,8.22
12.90555556,0.38,8.37
12.86666667,0.36,9.8
13.32777778,0.34,10.9
12.41666667,0.37,8.62
8.861111111,0.5,7.85
6.038888889,0.66,7.64
4.222222222,0.75,7.6
2.711111111,0.83,9.05
2.638888889,0.83,3.84
1.822222222,0.83,4.87
0.511111111,0.86,4.04
-0.533333333,0.88,3.58
3.95,0.83,7.54
-0.583333333,0.92,5.88
-1.605555556,0.92,7.08
-1.272222222,0.93,7.27
-1.716666667,0.96,7.72
-2.244444444,0.96,3.38
1.855555556,0.93,3.02
4.861111111,0.82,3.12
8.961111111,0.66,3.37
12.26111111,0.56,3.15
13.91111111,0.47,3.37
15.02222222,0.44,3
15.12777778,0.41,1.02
16.13333333,0.39,7.65
16.08333333,0.39,12.28
14.10555556,0.44,5.18
11.10555556,0.54,2.14
8.844444444,0.63,4.35
7.861111111,0.68,6.58
7.733333333,0.68,8.68
7.755555556,0.66,5.44
7.022222222,0.7,6.54
5.972222222,0.74,10.31
4.95,0.8,6.95
4.122222222,0.8,6.48
3.75,0.83,8.24
2.805555556,0.85,6.47
1.772222222,0.89,6.18
2.338888889,0.89,7.38
2.288888889,0.92,3.9
3.772222222,0.83,10.44
7.105555556,0.72,10.24
8.888888889,0.63,5.35
12.45555556,0.45,6.91
13.81666667,0.37,5.27
15.99444444,0.32,6.45
16.11111111,0.29,6.84
17.17222222,0.26,5.57
16.15555556,0.28,8.11
14.19444444,0.33,7.97
11.22777778,0.39,3.04
10.00555556,0.43,6.78
8.827777778,0.5,6.57
6.227777778,0.65,8.11
7.172222222,0.6,7.91
5.622222222,0.68,8.42
15.38888889,0.84,3.45
14.35,0.87,5.68
15.52222222,0.92,4.5
13.26111111,0.87,3.35
12.68333333,0.9,6.4
13.96666667,0.9,7.24
12.66111111,0.9,3.64
12.66111111,0.96,5.98
15.01111111,0.87,4.64
17.71111111,0.84,5.38
22.10555556,0.68,3.64
23.53888889,0.62,5.78
23.96111111,0.62,6.75
24.92777778,0.54,5.37
24.78888889,0.55,7.04
23.98333333,0.58,4.8
23.98333333,0.58,4.6
22.96666667,0.62,4.2
21.22777778,0.68,5.25
20.97222222,0.74,3.94
19.01666667,0.79,4.68
17.68888889,0.9,4.54
17.66666667,0.84,4.21
17.25,0.87,5.17
4.905555556,0.73,6.32
3.311111111,0.79,5
7.488888889,0.81,7.22
3.2,0.83,2.95
3.177777778,0.8,10.97
2.661111111,0.81,2.51
2.644444444,0.83,9.04
2.666666667,0.83,2.97
4.572222222,0.83,9.91
7.083333333,0.74,4.51
9.883333333,0.66,4.74
12.70555556,0.59,9.64
14.88333333,0.51,3.64
16.11111111,0.48,6
17.06111111,0.42,8.07
17.19444444,0.39,8.35
16.10555556,0.48,9.67
14.40555556,0.56,8.14
12.19444444,0.61,3.7
11.06111111,0.71,6
8.377777778,0.81,5.12
7.477777778,0.85,5.72
7.827777778,0.79,2.28
9.277777778,0.75,0
8.905555556,0.77,7.66
7.933333333,0.79,5.47
12.01111111,0.71,10.08
8.472222222,0.76,9.45
8.494444444,0.76,3.08
8.377777778,0.77,3.02
8.355555556,0.77,9.28
7.827777778,0.77,0
7.772222222,0.84,4.12
10.07222222,0.77,9.61
12.75555556,0.69,2.38
16.00555556,0.56,3.5
18.79444444,0.41,6.44
21.06666667,0.33,4.6
22.14444444,0.32,3.92
22.15,0.34,0
22.08333333,0.36,5.22
20.16666667,0.4,4.41
17.17222222,0.53,9.5
16.08333333,0.54,8.3
14.17222222,0.55,0
12.93888889,0.6,7.88
13.42222222,0.57,8.74
13.88333333,0.6,4.74
13.4,0.63,6.91
12.87222222,0.69,4.21
11.78888889,0.91,3.07
12.22222222,0.73,6.64
11.71111111,0.75,7.85
12.05555556,0.75,5.55
11.68888889,0.77,12.35
12.22222222,0.75,11.01
12.13888889,0.81,3.34
12.26666667,0.86,8.78
12.41111111,0.92,9.95
14.06666667,0.89,5.24
16.27777778,0.86,4.94
16.20555556,0.87,4.84
17.78888889,0.83,5.35
18.00555556,0.83,5.08
17.88888889,0.83,4.62
16.56111111,0.84,6.4
14.18888889,0.92,5.18
14.02777778,0.92,5.7
13.02222222,0.98,5.7
12.93888889,0.95,6.78
12.36111111,0.96,4.94
11.84444444,0.93,6.22
12.2,0.93,7.55
11.66666667,0.93,5.91
15.31666667,0.81,4.64
10.67222222,0.96,5.64
10.60555556,0.96,6.22
11.06666667,0.93,5.68
10.07222222,0.96,7.54
9.055555556,1,6.87
11.06111111,0.94,6.58
12.27222222,0.93,4.38
15.07222222,0.87,3.65
17.95555556,0.78,8.54
22.22222222,0.63,4.91
22.8,0.57,6.22
23.7,0.48,7.6
23.79444444,0.45,3.15
22.75555556,0.48,14.4
22.16666667,0.49,16.71
18.00555556,0.65,13.94
17.96111111,0.69,17.86
17.87222222,0.7,3.91
17.38888889,0.72,3.44
17.76111111,0.7,7.17
17.18333333,0.73,6.24
18.13333333,0.71,5.07
17.66666667,0.73,5.92
14.49444444,0.84,6.37
14.51666667,0.83,5.77
14.00555556,0.83,5.28
13.53333333,0.86,5
12.94444444,0.86,5.88
12.45555556,0.86,7.2
14.10555556,0.83,5.98
17.27777778,0.72,5.18
20.07777778,0.63,6.77
22.28333333,0.55,6.04
23.68888889,0.51,6.22
22.15555556,0.55,5.87
22.03333333,0.56,8.5
22.67777778,0.54,8.87
22.00555556,0.6,8.04
21.14444444,0.63,6.21
19.83333333,0.74,5.34
19.81111111,0.69,7.54
18.71111111,0.75,6.12
18.61111111,0.74,0.92
17.89444444,0.77,5.75
17.67222222,0.74,5.64
16.45555556,0.77,4.78
15.97222222,0.84,4.27
8.85,0.94,3.98
13.31111111,0.9,5.18
13.28888889,0.93,5.22
12.83888889,0.96,2.44
12.75555556,0.96,7.7
12.26666667,0.99,8.65
12.80555556,0.95,7.44
13.86666667,0.9,5.05
17.08333333,0.73,4.55
17.21111111,0.64,8.72
18.71111111,0.58,8.32
17.85,0.6,7.4
19.98333333,0.49,3.58
19.95,0.46,3.97
19.95,0.46,4.47
18.20555556,0.53,5.12
14.02222222,0.72,4.71
12.28888889,0.8,4.52
11.35,0.81,0
10.04444444,0.93,5.18
9.466666667,0.89,3.94
9.216666667,0.92,6.81
9.077777778,0.92,4.01
8.038888889,0.93,6.1
10.77777778,0.74,8.04
10.05555556,0.89,6.42
10.02777778,0.89,6.81
9.927777778,0.87,5.48
9.011111111,0.92,4.6
7.894444444,0.89,3.12
9.061111111,0.93,4.04
12.73333333,0.78,4.24
16.07222222,0.67,3.8
18.68888889,0.53,5.75
20.99444444,0.43,6.12
22.12777778,0.39,7.28
22.25555556,0.37,5.62
22.24444444,0.38,6.31
22.2,0.39,6.44
20.25,0.44,5.95
17.21666667,0.58,5.61
13.83888889,0.72,3.41
13.14444444,0.71,12.91
12.22222222,0.74,5.77
12.15,0.74,6.82
11.35,0.77,7.6
10.02222222,0.8,7
12.05555556,0.73,5.54
11.11111111,0.87,3.3
10.48333333,0.75,6.54
9.9,0.78,4.5
9.811111111,0.79,7.52
9.844444444,0.83,6.2
9.844444444,0.83,6.84
10.54444444,0.8,6.24
12.68888889,0.73,7.4
17.06666667,0.59,5.32
18.65555556,0.57,5.91
20.99444444,0.53,7.41
22.10555556,0.49,11.04
22.40555556,0.51,4.65
22.68333333,0.49,8.85
22.12777778,0.49,10.71
20.30555556,0.55,5.78
17.17222222,0.68,5.87
14.95,0.73,5.55
14.07777778,0.78,6
12.63888889,0.84,6.11
11.55555556,0.87,4.04
11.86666667,0.89,7.91
10.10555556,0.93,5.08
10.10555556,0.93,5.78
8.938888889,0.98,4.91
10.58888889,0.93,5.71
11.05,0.96,4.01
11.67777778,0.93,6.92
11.12222222,0.93,6.77
11.14444444,0.93,4.65
13.59444444,0.91,3.51
14.89444444,0.87,3.65
17.6,0.74,6.82
19.7,0.65,4.58
22.08333333,0.54,4.82
22.10555556,0.5,2.91
21.11666667,0.53,4.17
18.88333333,0.65,6.82
18.86111111,0.62,7.44
18.00555556,0.65,9.27
15.11666667,0.78,8.52
12.45,0.85,6.04
12.66666667,0.85,7.07
12.07777778,0.86,5.4
11.47777778,0.9,6.01
9.772222222,0.93,5.1
8.916666667,0.96,7.38
8.983333333,0.96,6.12
11.32777778,0.78,5.14
9.05,0.96,4.45
9.583333333,0.96,9.38
11.11666667,0.94,7.9
11.13333333,0.93,7.12
12.2,0.93,6.74
12.26111111,0.93,4.85
12.26666667,0.99,6.18
12.8,0.96,4.42
13.8,0.91,3.28
13.93333333,0.93,6.88
13.93333333,0.93,3.67
14.96111111,0.93,4.88
15.04444444,0.93,5.15
16.2,0.87,4.41
16.21666667,0.87,4.05
15.04444444,0.92,4.28
14.92777778,0.87,6.82
15.78333333,0.83,3.52
12.75555556,0.77,3.27
12.2,0.77,3.44
11.71111111,0.81,8.22
12.19444444,0.77,7.08
16.01666667,0.9,6.24
15.48888889,0.9,7.98
17.04444444,0.81,4.95
15.46666667,0.9,4.57
14.97777778,0.93,7.17
15.25555556,0.93,6.45
14.93333333,0.93,8.31
14.93333333,0.93,6.2
17.12777778,0.88,8.5
19.91111111,0.73,3.1
23.68333333,0.55,3.1
24.67222222,0.48,4.27
24.97777778,0.47,3.21
27.12777778,0.42,4.35
27.50555556,0.41,6.5
27.73333333,0.39,3.58
27.24444444,0.41,0.9
27.11111111,0.39,9.78
24.00555556,0.5,9.84
21.25,0.62,8.48
21.32777778,0.62,2.67
21,0.6,4.92
19.95555556,0.66,10.75
19.36111111,0.68,8.57
11.64444444,0.77,7.12
1.077777778,0.75,9.8
11.64444444,0.74,7.48
11.06111111,0.77,8.4
10.56111111,0.77,8.3
9.855555556,0.73,10.75
7.711111111,0.76,5.75
7.727777778,0.69,8.27
7.155555556,0.65,10.28
7.177777778,0.6,5.22
7.777777778,0.59,8.74
8.85,0.41,8.34
8.894444444,0.41,7.68
9.005555556,0.43,9.88
8.983333333,0.4,7.57
7.916666667,0.37,9.8
6.483333333,0.41,9.04
4.95,0.49,8.05
3.838888889,0.53,3.68
2.266666667,0.59,4.92
0.088888889,0.75,2.8
-1.088888889,0.78,5.88
-1.527777778,0.78,4.91
-2.244444444,0.82,3.68
-1.755555556,0.79,6.67
